run,t_s,rho_per_m2,speed_mps,n_in_area
crossing_90_e_3,151.375,2.75,0.520451,11
crossing_90_e_3,151.875,2,0.503804,8
crossing_90_e_3,152.375,1.75,0.518669,7
crossing_90_e_3,152.875,1.75,0.508429,7
crossing_90_e_3,153.375,1.75,0.513944,7
crossing_90_e_3,153.875,2,0.539001,8
crossing_90_e_3,154.375,1.75,0.475529,7
crossing_90_e_3,154.875,1.5,0.460618,6
crossing_90_e_3,155.375,1.5,0.478436,6
crossing_90_e_3,155.875,2,0.42258,8
crossing_90_e_3,156.375,2,0.414075,8
crossing_90_e_3,156.875,2.25,0.533804,9
crossing_90_e_3,157.375,2,0.554637,8
crossing_90_e_3,157.875,2.75,0.528812,11
crossing_90_e_3,158.375,2.5,0.574479,10
crossing_90_e_3,158.875,2,0.547096,8
crossing_90_e_3,159.375,2,0.605372,8
crossing_90_e_3,159.875,2.5,0.675657,10
crossing_90_e_3,160.375,2,0.67962,8
crossing_90_e_3,160.875,2.5,0.683303,10
crossing_90_e_3,161.375,1.75,0.708311,7
crossing_90_e_3,161.875,2.25,0.692129,9
crossing_90_e_3,162.375,1.75,0.732231,7
crossing_90_e_3,162.875,1.5,0.765743,6
crossing_90_e_3,163.375,1.75,0.69639,7
crossing_90_e_3,163.875,1.75,0.677924,7
crossing_90_e_3,164.375,1.5,0.62251,6
crossing_90_e_3,164.875,2,0.613855,8
crossing_90_e_3,165.375,2,0.601882,8
crossing_90_e_3,165.875,1.25,0.533283,5
crossing_90_e_3,166.375,1.75,0.606233,7
crossing_90_e_3,166.875,1.25,0.630469,5
crossing_90_e_3,167.375,2,0.640513,8
crossing_90_e_3,167.875,1.5,0.709483,6
crossing_90_e_3,168.375,1.25,0.710956,5
crossing_90_e_3,168.875,1,0.733236,4
crossing_90_e_3,169.375,1.75,0.749132,7
crossing_90_e_3,169.875,1.25,0.718251,5
crossing_90_e_3,170.375,1.25,0.723163,5
crossing_90_e_3,170.875,0.75,0.723794,3
crossing_90_e_3,171.375,1,0.614735,4
crossing_90_e_3,171.875,0.75,0.556728,3
crossing_90_e_3,172.375,1.5,0.670647,6
crossing_90_e_3,172.875,1,0.66287,4
crossing_90_e_3,173.375,1.5,0.69466,6
crossing_90_e_3,173.875,1.5,0.606314,6
crossing_90_e_3,174.375,1.5,0.623535,6
crossing_90_e_3,174.875,1.75,0.680475,7
crossing_90_e_3,175.375,0.75,0.701144,3
crossing_90_e_3,175.875,0.75,0.670377,3
crossing_90_e_3,176.375,0.75,0.611098,3
crossing_90_e_3,176.875,0.75,0.710288,3
crossing_90_e_3,177.375,0.75,0.68446,3
crossing_90_e_3,177.875,0.75,0.689966,3
crossing_90_e_3,178.375,0.75,0.691738,3
crossing_90_e_3,178.875,0.75,0.673615,3
crossing_90_e_3,179.375,0.5,0.692606,2
crossing_90_e_3,179.875,0.25,0.718853,1
crossing_90_e_3,180.375,0.25,0.618159,1
crossing_90_e_4,5.688,0.25,2.06361,1
crossing_90_e_4,6.188,0.5,1.90661,2
crossing_90_e_4,6.688,0.75,2.04858,3
crossing_90_e_4,7.188,0.75,1.83571,3
crossing_90_e_4,7.688,0.75,1.42643,3
crossing_90_e_4,8.188,0.75,1.55673,3
crossing_90_e_4,8.688,0.5,1.16947,2
crossing_90_e_4,9.188,0.75,1.3048,3
crossing_90_e_4,9.688,1.25,1.37664,5
crossing_90_e_4,10.188,0.75,1.56728,3
crossing_90_e_4,10.688,1.25,1.31895,5
crossing_90_e_4,11.188,1.75,1.22764,7
crossing_90_e_4,11.688,2,1.22078,8
crossing_90_e_4,12.188,1.5,1.17327,6
crossing_90_e_4,12.688,1.25,1.06367,5
crossing_90_e_4,13.188,1.5,1.12246,6
crossing_90_e_4,13.688,1.25,1.23045,5
crossing_90_e_4,14.188,1.25,0.990108,5
crossing_90_e_4,14.688,1,0.988707,4
crossing_90_e_4,15.188,1.25,1.08666,5
crossing_90_e_4,15.688,1,1.09442,4
crossing_90_e_4,16.188,0.75,0.905558,3
crossing_90_e_4,16.688,1.25,0.952421,5
crossing_90_e_4,17.188,1.75,0.925702,7
crossing_90_e_4,17.688,2,1.03115,8
crossing_90_e_4,18.188,2,0.989683,8
crossing_90_e_4,18.688,1.75,1.04248,7
crossing_90_e_4,19.188,1.5,1.16384,6
crossing_90_e_4,19.688,0.5,1.10101,2
crossing_90_e_4,20.188,0.75,1.22672,3
crossing_90_e_4,20.688,0.75,1.23615,3
crossing_90_e_4,21.188,1.5,1.09719,6
crossing_90_e_4,21.688,1.25,1.17352,5
crossing_90_e_4,22.188,0.75,1.17938,3
crossing_90_e_4,22.688,0.75,1.1737,3
crossing_90_e_4,23.188,0.25,1.21675,1
crossing_90_e_4,24.188,0.25,1.20312,1
crossing_90_e_4,24.688,0.25,1.24007,1
crossing_90_e_4,25.188,1,1.05539,4
crossing_90_e_4,25.688,0.5,1.01884,2
crossing_90_e_4,26.188,0.75,0.787074,3
crossing_90_e_4,26.688,1,0.91795,4
crossing_90_e_4,27.188,1.5,0.906441,6
crossing_90_e_4,27.688,1.5,1.01713,6
crossing_90_e_4,28.188,1.75,0.956728,7
crossing_90_e_4,28.688,1.25,0.932719,5
crossing_90_e_4,29.188,1,0.789037,4
crossing_90_e_4,29.688,1.25,0.807635,5
crossing_90_e_4,30.188,1,0.78887,4
crossing_90_e_4,30.688,1.5,0.761492,6
crossing_90_e_4,31.188,1.25,0.702697,5
crossing_90_e_4,31.688,1.75,0.787895,7
crossing_90_e_4,32.188,1.5,0.843365,6
crossing_90_e_4,32.688,1.75,0.819696,7
crossing_90_e_4,33.188,1.5,0.783117,6
crossing_90_e_4,33.688,1.25,0.77216,5
crossing_90_e_4,34.188,1.25,0.580197,5
crossing_90_e_4,34.688,1.75,0.507433,7
crossing_90_e_4,35.188,1.75,0.418427,7
crossing_90_e_4,35.688,2.25,0.443856,9
crossing_90_e_4,36.188,2.25,0.478212,9
crossing_90_e_4,36.688,2,0.512489,8
crossing_90_e_4,37.188,2,0.608824,8
crossing_90_e_4,37.688,1.75,0.689418,7
crossing_90_e_4,38.188,1.25,0.673887,5
crossing_90_e_4,38.688,1.25,0.7082,5
crossing_90_e_4,39.188,1,0.621606,4
crossing_90_e_4,39.688,1.25,0.671875,5
crossing_90_e_4,40.188,1,0.707321,4
crossing_90_e_4,40.688,1,0.605633,4
crossing_90_e_4,41.188,1.5,0.551911,6
crossing_90_e_4,41.688,1.75,0.55303,7
crossing_90_e_4,42.188,1,0.476426,4
crossing_90_e_4,42.688,1.25,0.52493,5
crossing_90_e_4,43.188,1.25,0.558341,5
crossing_90_e_4,43.688,1.25,0.658916,5
crossing_90_e_4,44.188,1.25,0.714837,5
crossing_90_e_4,44.688,1.25,0.640197,5
crossing_90_e_4,45.188,1.25,0.654145,5
crossing_90_e_4,45.688,1.25,0.675432,5
crossing_90_e_4,46.188,1.25,0.745085,5
crossing_90_e_4,46.688,1.75,0.694372,7
crossing_90_e_4,47.188,1.25,0.791652,5
crossing_90_e_4,47.688,2,0.771763,8
crossing_90_e_4,48.188,2.25,0.799103,9
crossing_90_e_4,48.688,1.75,0.767065,7
crossing_90_e_4,49.188,2,0.773552,8
crossing_90_e_4,49.688,1.25,0.717966,5
crossing_90_e_4,50.188,1.25,0.770582,5
crossing_90_e_4,50.688,1.75,0.852156,7
crossing_90_e_4,51.188,1.25,0.845902,5
crossing_90_e_4,51.688,1.25,0.75984,5
crossing_90_e_4,52.188,1.25,0.704295,5
crossing_90_e_4,52.688,1.25,0.551697,5
crossing_90_e_4,53.188,1,0.472472,4
crossing_90_e_4,53.688,1,0.485817,4
crossing_90_e_4,54.188,1,0.493161,4
crossing_90_e_4,54.688,1.5,0.611425,6
crossing_90_e_4,55.188,1.5,0.623273,6
crossing_90_e_4,55.688,1.25,0.655071,5
crossing_90_e_4,56.188,1,0.708998,4
crossing_90_e_4,56.688,1.75,0.717073,7
crossing_90_e_4,57.188,1.5,0.802507,6
crossing_90_e_4,57.688,2,0.730663,8
crossing_90_e_4,58.188,1.75,0.72714,7
crossing_90_e_4,58.688,2.25,0.722177,9
crossing_90_e_4,59.188,2.25,0.783423,9
crossing_90_e_4,59.688,2,0.717914,8
crossing_90_e_4,60.188,2,0.670169,8
crossing_90_e_4,60.688,2,0.551528,8
crossing_90_e_4,61.188,2,0.532881,8
crossing_90_e_4,61.688,2.25,0.494761,9
crossing_90_e_4,62.188,2.5,0.542673,10
crossing_90_e_4,62.688,2,0.364234,8
crossing_90_e_4,63.188,2.25,0.40538,9
crossing_90_e_4,63.688,2,0.358229,8
crossing_90_e_4,64.188,1.75,0.403293,7
crossing_90_e_4,64.688,1.75,0.440795,7
crossing_90_e_4,65.188,1.5,0.453967,6
crossing_90_e_4,65.688,1.25,0.521515,5
crossing_90_e_4,66.188,1.25,0.569117,5
crossing_90_e_4,66.688,1,0.576127,4
crossing_90_e_4,67.188,0.5,0.385623,2
crossing_90_e_4,67.688,0.75,0.42712,3
crossing_90_e_4,68.188,1,0.439625,4
crossing_90_e_4,68.688,1,0.43879,4
crossing_90_e_4,69.188,1.25,0.416509,5
crossing_90_e_4,69.688,1.25,0.46007,5
crossing_90_e_4,70.188,1.25,0.48565,5
crossing_90_e_4,70.688,1,0.419446,4
crossing_90_e_4,71.188,1.5,0.452697,6
crossing_90_e_4,71.688,1.5,0.437783,6
crossing_90_e_4,72.188,1.25,0.415172,5
crossing_90_e_4,72.688,1.5,0.422622,6
crossing_90_e_4,73.188,1.25,0.444723,5
crossing_90_e_4,73.688,0.75,0.42684,3
crossing_90_e_4,74.188,1.5,0.409012,6
crossing_90_e_4,74.688,1.5,0.391261,6
crossing_90_e_4,75.188,1.75,0.349162,7
crossing_90_e_4,75.688,1.75,0.337048,7
crossing_90_e_4,76.188,1.75,0.404458,7
crossing_90_e_4,76.688,1.25,0.422268,5
crossing_90_e_4,77.188,1.25,0.592505,5
crossing_90_e_4,77.688,1.5,0.510444,6
crossing_90_e_4,78.188,1.25,0.485945,5
crossing_90_e_4,78.688,1,0.492913,4
crossing_90_e_4,79.188,1.25,0.452405,5
crossing_90_e_4,79.688,1.75,0.510603,7
crossing_90_e_4,80.188,1.75,0.444431,7
crossing_90_e_4,80.688,1.75,0.448899,7
crossing_90_e_4,81.188,2,0.465111,8
crossing_90_e_4,81.688,2,0.408378,8
crossing_90_e_4,82.188,2.5,0.396401,10
crossing_90_e_4,82.688,2.5,0.387922,10
crossing_90_e_4,83.188,2.25,0.41494,9
crossing_90_e_4,83.688,2.25,0.443263,9
crossing_90_e_4,84.188,2.5,0.495195,10
crossing_90_e_4,84.688,2.25,0.534902,9
crossing_90_e_4,85.188,2,0.546767,8
crossing_90_e_4,85.688,1.75,0.545227,7
crossing_90_e_4,86.188,1.75,0.562226,7
crossing_90_e_4,86.688,2,0.621301,8
crossing_90_e_4,87.188,2,0.578621,8
crossing_90_e_4,87.688,1.5,0.536442,6
crossing_90_e_4,88.188,1.5,0.530405,6
crossing_90_e_4,88.688,1.5,0.505097,6
crossing_90_e_4,89.188,1.5,0.497479,6
crossing_90_e_4,89.688,1,0.445932,4
crossing_90_e_4,90.188,2.25,0.401384,9
crossing_90_e_4,90.688,2.25,0.45596,9
crossing_90_e_4,91.188,2.75,0.378089,11
crossing_90_e_4,91.688,2.25,0.379388,9
crossing_90_e_4,92.188,2.5,0.439234,10
crossing_90_e_4,92.688,2.5,0.437738,10
crossing_90_e_4,93.188,2.25,0.47842,9
crossing_90_e_4,93.688,2,0.514069,8
crossing_90_e_4,94.188,1.75,0.440544,7
crossing_90_e_4,94.688,1.5,0.421104,6
crossing_90_e_4,95.188,1.25,0.454357,5
crossing_90_e_4,95.688,0.75,0.281883,3
crossing_90_e_4,96.188,1.25,0.299618,5
crossing_90_e_4,96.688,1.25,0.42461,5
crossing_90_e_4,97.188,0.75,0.298901,3
crossing_90_e_4,97.688,1,0.446179,4
crossing_90_e_4,98.188,1,0.408019,4
crossing_90_e_4,98.688,0.75,0.389324,3
crossing_90_e_4,99.188,1,0.602437,4
crossing_90_e_4,99.688,1.5,0.733633,6
crossing_90_e_4,100.188,1.25,0.790387,5
crossing_90_e_4,100.688,1.5,0.767752,6
crossing_90_e_4,101.188,1.75,0.842086,7
crossing_90_e_4,101.688,1.25,0.795346,5
crossing_90_e_4,102.188,1.25,0.80802,5
crossing_90_e_4,102.688,1.5,0.700861,6
crossing_90_e_4,103.188,1.75,0.561751,7
crossing_90_e_4,103.688,1.5,0.474001,6
crossing_90_e_4,104.188,1.75,0.536913,7
crossing_90_e_4,104.688,2,0.616314,8
crossing_90_e_4,105.188,2.25,0.633724,9
crossing_90_e_4,105.688,2,0.654005,8
crossing_90_e_4,106.188,1.75,0.748371,7
crossing_90_e_4,106.688,1.25,0.641266,5
crossing_90_e_4,107.188,1.25,0.535761,5
crossing_90_e_4,107.688,1.25,0.58006,5
crossing_90_e_4,108.188,1.25,0.529091,5
crossing_90_e_4,108.688,1,0.514205,4
crossing_90_e_4,109.188,0.75,0.509327,3
crossing_90_e_4,109.688,1,0.493895,4
crossing_90_e_4,110.188,1.5,0.441981,6
crossing_90_e_4,110.688,1.5,0.564669,6
crossing_90_e_4,111.188,1.5,0.522631,6
crossing_90_e_4,111.688,1.75,0.560672,7
crossing_90_e_4,112.188,1.5,0.59319,6
crossing_90_e_4,112.688,1.25,0.583925,5
crossing_90_e_4,113.188,1.25,0.552835,5
crossing_90_e_4,113.688,1.5,0.48586,6
crossing_90_e_4,114.188,1.75,0.579706,7
crossing_90_e_4,114.688,1.5,0.589578,6
crossing_90_e_4,115.188,1.5,0.600727,6
crossing_90_e_4,115.688,1,0.573229,4
crossing_90_e_4,116.188,1.5,0.659798,6
crossing_90_e_4,116.688,1.25,0.580283,5
crossing_90_e_4,117.188,1.5,0.535944,6
crossing_90_e_4,117.688,1.25,0.493021,5
crossing_90_e_4,118.188,1.5,0.46157,6
crossing_90_e_4,118.688,1.25,0.454126,5
crossing_90_e_4,119.188,1.25,0.50919,5
crossing_90_e_4,119.688,1.75,0.493246,7
crossing_90_e_4,120.188,1.5,0.606742,6
crossing_90_e_4,120.688,2,0.599211,8
crossing_90_e_4,121.188,1.75,0.558515,7
crossing_90_e_4,121.688,1.25,0.386392,5
crossing_90_e_4,122.188,1.5,0.394097,6
crossing_90_e_4,122.688,1.5,0.414013,6
crossing_90_e_4,123.188,1,0.339678,4
crossing_90_e_4,123.688,1,0.284369,4
crossing_90_e_4,124.188,1.25,0.42661,5
crossing_90_e_4,124.688,1.5,0.345732,6
crossing_90_e_4,125.188,1.25,0.320007,5
crossing_90_e_4,125.688,1.5,0.490913,6
crossing_90_e_4,126.188,1.5,0.511372,6
crossing_90_e_4,126.688,1,0.395135,4
crossing_90_e_4,127.188,1,0.357535,4
crossing_90_e_4,127.688,1,0.357445,4
crossing_90_e_4,128.188,1,0.348255,4
crossing_90_e_4,128.688,0.75,0.343522,3
crossing_90_e_4,129.188,0.75,0.412172,3
crossing_90_e_4,129.688,1,0.410945,4
crossing_90_e_4,130.188,1.25,0.324492,5
crossing_90_e_4,130.688,2,0.371301,8
crossing_90_e_4,131.188,1.75,0.424019,7
crossing_90_e_4,131.688,1.25,0.414264,5
crossing_90_e_4,132.188,1.25,0.514188,5
crossing_90_e_4,132.688,1.5,0.568598,6
crossing_90_e_4,133.188,1,0.436352,4
crossing_90_e_4,133.688,1,0.468268,4
crossing_90_e_4,134.188,1,0.416162,4
crossing_90_e_4,134.688,1,0.312991,4
crossing_90_e_4,135.188,0.75,0.273686,3
crossing_90_e_4,135.688,0.75,0.284082,3
crossing_90_e_4,136.188,0.75,0.306345,3
crossing_90_e_4,136.688,1,0.331899,4
crossing_90_e_4,137.188,1,0.414511,4
crossing_90_e_4,137.688,1,0.362549,4
crossing_90_e_4,138.188,0.75,0.313028,3
crossing_90_e_4,138.688,1,0.359714,4
crossing_90_e_4,139.188,0.75,0.313344,3
crossing_90_e_4,139.688,1.25,0.275474,5
crossing_90_e_4,140.188,1.25,0.28954,5
crossing_90_e_4,140.688,1,0.287713,4
crossing_90_e_4,141.188,0.75,0.296331,3
crossing_90_e_4,141.688,0.5,0.325035,2
crossing_90_e_4,142.188,0.75,0.320525,3
crossing_90_e_4,142.688,1.25,0.411458,5
crossing_90_e_4,143.188,1.25,0.441176,5
crossing_90_e_4,143.688,1.25,0.494007,5
crossing_90_e_4,144.188,1,0.460444,4
crossing_90_e_4,144.688,0.75,0.248893,3
crossing_90_e_4,145.188,1.75,0.381873,7
crossing_90_e_4,145.688,1.5,0.334054,6
crossing_90_e_4,146.188,1.25,0.327966,5
crossing_90_e_4,146.688,1.25,0.319891,5
crossing_90_e_4,147.188,1.25,0.432309,5
crossing_90_e_4,147.688,1.25,0.448868,5
crossing_90_e_4,148.188,1.25,0.270253,5
crossing_90_e_4,148.688,1.5,0.275879,6
crossing_90_e_4,149.188,1.5,0.288904,6
crossing_90_e_4,149.688,1.75,0.298447,7
crossing_90_e_4,150.188,1.75,0.25666,7
crossing_90_e_4,150.688,1.25,0.300582,5
crossing_90_e_4,151.188,2,0.295712,8
crossing_90_e_4,151.688,2,0.315801,8
crossing_90_e_4,152.188,1.75,0.334645,7
crossing_90_e_4,152.688,2,0.289329,8
crossing_90_e_4,153.188,1.75,0.252846,7
crossing_90_e_4,153.688,1.75,0.268273,7
crossing_90_e_4,154.188,2.25,0.317347,9
crossing_90_e_4,154.688,2.25,0.390765,9
crossing_90_e_4,155.188,2.5,0.415222,10
crossing_90_e_4,155.688,2.25,0.369359,9
crossing_90_e_4,156.188,2,0.31389,8
crossing_90_e_4,156.688,2.25,0.326989,9
crossing_90_e_4,157.188,2.25,0.33034,9
crossing_90_e_4,157.688,2.25,0.286906,9
crossing_90_e_4,158.188,2.25,0.383848,9
crossing_90_e_4,158.688,2,0.346818,8
crossing_90_e_4,159.188,1.75,0.361059,7
crossing_90_e_4,159.688,1.75,0.425082,7
crossing_90_e_4,160.188,1.75,0.431894,7
crossing_90_e_4,160.688,1.5,0.442544,6
crossing_90_e_4,161.188,1.25,0.474688,5
crossing_90_e_4,161.688,1.25,0.487333,5
crossing_90_e_4,162.188,1,0.472306,4
crossing_90_e_4,162.688,0.75,0.55,3
crossing_90_e_4,163.188,0.5,0.384487,2
crossing_90_e_4,163.688,0.75,0.40245,3
crossing_90_e_4,164.188,0.5,0.427834,2
crossing_90_e_4,164.688,0.5,0.366972,2
crossing_90_e_4,165.188,0.75,0.452469,3
crossing_90_e_4,165.688,0.75,0.43304,3
crossing_90_e_4,166.188,0.75,0.596216,3
crossing_90_e_4,166.688,1,0.706085,4
crossing_90_e_4,167.188,1,0.727742,4
crossing_90_e_4,167.688,1,0.802087,4
crossing_90_e_4,168.188,1,0.600987,4
crossing_90_e_4,168.688,0.5,0.526924,2
crossing_90_e_4,169.188,0.75,0.386263,3
crossing_90_e_4,169.688,0.5,0.303817,2
crossing_90_e_4,170.188,0.75,0.401975,3
crossing_90_e_4,170.688,0.75,0.466766,3
crossing_90_e_4,171.188,0.75,0.461721,3
crossing_90_e_4,171.688,0.75,0.506926,3
crossing_90_e_4,172.188,0.75,0.321427,3
crossing_90_e_4,172.688,0.5,0.22552,2
crossing_90_e_4,173.188,0.75,0.238342,3
crossing_90_e_4,173.688,1,0.295473,4
crossing_90_e_4,174.188,1,0.355672,4
crossing_90_e_4,174.688,1.25,0.301864,5
crossing_90_e_4,175.188,1,0.284637,4
crossing_90_e_4,175.688,1,0.307799,4
crossing_90_e_4,176.188,1.5,0.369532,6
crossing_90_e_4,176.688,1.25,0.447088,5
crossing_90_e_4,177.188,1.5,0.416539,6
crossing_90_e_4,177.688,1.5,0.549159,6
crossing_90_e_4,178.188,1.5,0.531727,6
crossing_90_e_4,178.688,1,0.684374,4
crossing_90_e_4,179.188,1.25,0.620736,5
crossing_90_e_4,179.688,1.25,0.603652,5
crossing_90_e_4,180.188,1.25,0.747586,5
crossing_90_e_4,180.688,1.25,0.901245,5
crossing_90_e_4,181.188,1.25,0.982474,5
crossing_90_e_4,181.688,1,0.959161,4
crossing_90_e_4,182.188,1,0.878107,4
crossing_90_e_4,182.688,1.25,0.853801,5
crossing_90_e_4,183.188,1,0.835746,4
crossing_90_e_4,183.688,1,0.89959,4
crossing_90_e_4,184.188,1,0.918381,4
crossing_90_e_4,184.688,0.5,0.916385,2
crossing_90_e_4,185.188,0.5,1.05428,2
crossing_90_e_4,185.688,0.25,1.20027,1
crossing_90_e_5,7.25,0.5,1.62444,2
crossing_90_e_5,7.75,0.5,1.58984,2
crossing_90_e_5,8.25,1,1.44113,4
crossing_90_e_5,8.75,0.25,1.32779,1
crossing_90_e_5,9.25,0.5,1.36965,2
crossing_90_e_5,9.75,0.75,1.5123,3
crossing_90_e_5,10.25,0.25,1.43842,1
crossing_90_e_5,10.75,0.75,1.55097,3
crossing_90_e_5,11.25,1,1.44779,4
crossing_90_e_5,11.75,1.25,1.33482,5
crossing_90_e_5,12.25,1,1.24815,4
crossing_90_e_5,12.75,1,1.2415,4
crossing_90_e_5,13.25,0.75,1.01837,3
crossing_90_e_5,13.75,1.25,0.973131,5
crossing_90_e_5,14.25,0.5,0.734543,2
crossing_90_e_5,14.75,0.5,0.663933,2
crossing_90_e_5,15.25,0.5,0.738212,2
crossing_90_e_5,15.75,0.5,0.800965,2
crossing_90_e_5,16.25,1,1.04115,4
crossing_90_e_5,16.75,0.75,1.0455,3
crossing_90_e_5,17.25,0.75,1.00795,3
crossing_90_e_5,17.75,0.75,0.518689,3
crossing_90_e_5,18.25,1.25,0.692716,5
crossing_90_e_5,18.75,1,0.692525,4
crossing_90_e_5,19.25,1,0.649256,4
crossing_90_e_5,19.75,1,0.732832,4
crossing_90_e_5,20.25,1.25,0.638324,5
crossing_90_e_5,20.75,1,0.570581,4
crossing_90_e_5,21.25,1,0.677205,4
crossing_90_e_5,21.75,1.25,0.696455,5
crossing_90_e_5,22.25,1.25,0.682217,5
crossing_90_e_5,22.75,1,0.700182,4
crossing_90_e_5,23.25,1.25,0.693771,5
crossing_90_e_5,23.75,1.5,0.47921,6
crossing_90_e_5,24.25,1.25,0.504918,5
crossing_90_e_5,24.75,0.5,0.392414,2
crossing_90_e_5,25.25,1.75,0.58437,7
crossing_90_e_5,25.75,1.75,0.56147,7
crossing_90_e_5,26.25,2,0.614612,8
crossing_90_e_5,26.75,1.75,0.655813,7
crossing_90_e_5,27.25,1.5,0.61127,6
crossing_90_e_5,27.75,1,0.56584,4
crossing_90_e_5,28.25,1,0.649524,4
crossing_90_e_5,28.75,1,0.50066,4
crossing_90_e_5,29.25,0.75,0.571587,3
crossing_90_e_5,29.75,0.75,0.643697,3
crossing_90_e_5,30.25,0.75,0.616983,3
crossing_90_e_5,30.75,1,0.676189,4
crossing_90_e_5,31.25,0.5,0.484728,2
crossing_90_e_5,31.75,1,0.439737,4
crossing_90_e_5,32.25,1,0.426857,4
crossing_90_e_5,32.75,1.25,0.434922,5
crossing_90_e_5,33.25,1.75,0.413816,7
crossing_90_e_5,33.75,1.25,0.307019,5
crossing_90_e_5,34.25,1.5,0.320543,6
crossing_90_e_5,34.75,2,0.355218,8
crossing_90_e_5,35.25,2.25,0.53094,9
crossing_90_e_5,35.75,2,0.509533,8
crossing_90_e_5,36.25,2,0.467155,8
crossing_90_e_5,36.75,1.5,0.314997,6
crossing_90_e_5,37.25,1.75,0.373323,7
crossing_90_e_5,37.75,2,0.364715,8
crossing_90_e_5,38.25,2,0.343551,8
crossing_90_e_5,38.75,2,0.289046,8
crossing_90_e_5,39.25,2.25,0.323944,9
crossing_90_e_5,39.75,2,0.333177,8
crossing_90_e_5,40.25,1.75,0.366718,7
crossing_90_e_5,40.75,1.25,0.362299,5
crossing_90_e_5,41.25,1.25,0.444817,5
crossing_90_e_5,41.75,1.25,0.461188,5
crossing_90_e_5,42.25,0.5,0.57333,2
crossing_90_e_5,42.75,0.5,0.533874,2
crossing_90_e_5,43.25,1,0.462348,4
crossing_90_e_5,43.75,1,0.635825,4
crossing_90_e_5,44.25,0.75,0.887188,3
crossing_90_e_5,44.75,1.25,0.84066,5
crossing_90_e_5,45.25,0.75,0.998714,3
crossing_90_e_5,45.75,0.5,0.87623,2
crossing_90_e_5,46.25,0.75,1.00676,3
crossing_90_e_5,46.75,0.25,1.06814,1
crossing_90_e_5,47.25,0.25,1.12108,1
crossing_90_e_5,47.75,0.25,0.426279,1
crossing_90_e_5,48.25,0.5,0.762386,2
crossing_90_e_5,48.75,0.75,0.651566,3
crossing_90_e_5,49.25,0.75,0.733625,3
crossing_90_e_5,49.75,0.5,0.713113,2
crossing_90_e_5,50.25,0.5,0.756066,2
crossing_90_e_5,50.75,0.5,0.712883,2
crossing_90_e_5,51.25,0.5,0.641585,2
crossing_90_e_5,51.75,0.5,0.652236,2
crossing_90_e_5,52.25,0.5,1.09313,2
crossing_90_e_5,52.75,0.25,1.25984,1
crossing_90_e_5,53.25,0.5,1.15955,2
crossing_90_e_5,54.75,0.25,0.272265,1
crossing_90_e_5,55.25,0.25,0.271831,1
crossing_90_e_5,55.75,0.75,0.41493,3
crossing_90_e_5,56.25,0.75,0.418015,3
crossing_90_e_5,56.75,0.75,0.45333,3
crossing_90_e_5,57.25,0.75,0.422854,3
crossing_90_e_5,57.75,1,0.428958,4
crossing_90_e_5,58.25,1.5,0.464034,6
crossing_90_e_5,58.75,1.25,0.440716,5
crossing_90_e_5,59.25,1,0.434916,4
crossing_90_e_5,59.75,1.25,0.605799,5
crossing_90_e_5,60.25,2,0.626563,8
crossing_90_e_5,60.75,2,0.669934,8
crossing_90_e_5,61.25,2,0.573812,8
crossing_90_e_5,61.75,1.75,0.562373,7
crossing_90_e_5,62.25,1.75,0.612417,7
crossing_90_e_5,62.75,1.75,0.504876,7
crossing_90_e_5,63.25,2.25,0.52768,9
crossing_90_e_5,63.75,2,0.486159,8
crossing_90_e_5,64.25,2,0.557472,8
crossing_90_e_5,64.75,2,0.478237,8
crossing_90_e_5,65.25,1.5,0.456801,6
crossing_90_e_5,65.75,1.5,0.38369,6
crossing_90_e_5,66.25,1.25,0.340555,5
crossing_90_e_5,66.75,1.5,0.329623,6
crossing_90_e_5,67.25,1.5,0.369985,6
crossing_90_e_5,67.75,1.75,0.308241,7
crossing_90_e_5,68.25,1.5,0.375587,6
crossing_90_e_5,68.75,1.25,0.343884,5
crossing_90_e_5,69.25,1.5,0.3561,6
crossing_90_e_5,69.75,1.5,0.416829,6
crossing_90_e_5,70.25,1.5,0.283483,6
crossing_90_e_5,70.75,2,0.514246,8
crossing_90_e_5,71.25,1.75,0.40379,7
crossing_90_e_5,71.75,1.75,0.349954,7
crossing_90_e_5,72.25,2,0.40452,8
crossing_90_e_5,72.75,2,0.403937,8
crossing_90_e_5,73.25,2,0.418192,8
crossing_90_e_5,73.75,2,0.401061,8
crossing_90_e_5,74.25,1.75,0.283683,7
crossing_90_e_5,74.75,1.5,0.386014,6
crossing_90_e_5,75.25,2,0.366641,8
crossing_90_e_5,75.75,2,0.394872,8
crossing_90_e_5,76.25,1.75,0.361622,7
crossing_90_e_5,76.75,2.25,0.478813,9
crossing_90_e_5,77.25,1.25,0.546719,5
crossing_90_e_5,77.75,2,0.599771,8
crossing_90_e_5,78.25,1.75,0.534266,7
crossing_90_e_5,78.75,1.75,0.656248,7
crossing_90_e_5,79.25,2,0.592995,8
crossing_90_e_5,79.75,2.25,0.680646,9
crossing_90_e_5,80.25,1.75,0.71905,7
crossing_90_e_5,80.75,1.75,0.646109,7
crossing_90_e_5,81.25,1.75,0.676661,7
crossing_90_e_5,81.75,2,0.623107,8
crossing_90_e_5,82.25,1.5,0.599083,6
crossing_90_e_5,82.75,1.75,0.584053,7
crossing_90_e_5,83.25,1.75,0.453464,7
